original_path,archive_path,reason,category,needed_for_reproducibility,safe_to_ignore_for_final_review
outputs/sensaware_official_bounded_eval_outputs.csv,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sensaware_official_bounded_eval_outputs.csv,"Intermediate, pilot, smoke, old heuristic, per-record, or superseded output; final summaries are in outputs/final_results.",MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sensaware_official_bounded_eval_summary.csv,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sensaware_official_bounded_eval_summary.csv,"Intermediate, pilot, smoke, old heuristic, per-record, or superseded output; final summaries are in outputs/final_results.",MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sensitivity_aware_adapter_generation_summary.csv,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sensitivity_aware_adapter_generation_summary.csv,"Intermediate, pilot, smoke, old heuristic, per-record, or superseded output; final summaries are in outputs/final_results.",MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sensitivity_aware_expanded_adapter_generation_summary.csv,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sensitivity_aware_expanded_adapter_generation_summary.csv,"Intermediate, pilot, smoke, old heuristic, per-record, or superseded output; final summaries are in outputs/final_results.",MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sensitivity_candidate_components.csv,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sensitivity_candidate_components.csv,"Intermediate, pilot, smoke, old heuristic, per-record, or superseded output; final summaries are in outputs/final_results.",MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sensitivity_candidate_components_expanded.csv,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sensitivity_candidate_components_expanded.csv,"Intermediate, pilot, smoke, old heuristic, per-record, or superseded output; final summaries are in outputs/final_results.",MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/small_baseline_evaluation.csv,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/small_baseline_evaluation.csv,"Intermediate, pilot, smoke, old heuristic, per-record, or superseded output; final summaries are in outputs/final_results.",MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/small_baseline_evaluation_summary.csv,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/small_baseline_evaluation_summary.csv,"Intermediate, pilot, smoke, old heuristic, per-record, or superseded output; final summaries are in outputs/final_results.",MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/spectral_stats.csv,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/spectral_stats.csv,"Intermediate, pilot, smoke, old heuristic, per-record, or superseded output; final summaries are in outputs/final_results.",MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/tiny_inference_smoke_test_summary.csv,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/tiny_inference_smoke_test_summary.csv,"Intermediate, pilot, smoke, old heuristic, per-record, or superseded output; final summaries are in outputs/final_results.",MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/uniform_scaling_adapter_generation_summary.csv,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/uniform_scaling_adapter_generation_summary.csv,"Intermediate, pilot, smoke, old heuristic, per-record, or superseded output; final summaries are in outputs/final_results.",MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/wilson_ci_tradeoff_summary.csv,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/wilson_ci_tradeoff_summary.csv,"Intermediate, pilot, smoke, old heuristic, per-record, or superseded output; final summaries are in outputs/final_results.",MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sanitised_adapters/sensaware_top128_gamma_0.25,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sanitised_adapters/sensaware_top128_gamma_0.25,Non-final adapter variant preserved in archive; focused final adapters remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sanitised_adapters/sensaware_top128_gamma_0.50,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sanitised_adapters/sensaware_top128_gamma_0.50,Non-final adapter variant preserved in archive; focused final adapters remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sanitised_adapters/sensaware_top16_gamma_0.50,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sanitised_adapters/sensaware_top16_gamma_0.50,Non-final adapter variant preserved in archive; focused final adapters remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sanitised_adapters/sensaware_top224_gamma_0.50,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sanitised_adapters/sensaware_top224_gamma_0.50,Non-final adapter variant preserved in archive; focused final adapters remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sanitised_adapters/sensaware_top32_gamma_0.25,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sanitised_adapters/sensaware_top32_gamma_0.25,Non-final adapter variant preserved in archive; focused final adapters remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sanitised_adapters/sensaware_top32_gamma_0.50,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sanitised_adapters/sensaware_top32_gamma_0.50,Non-final adapter variant preserved in archive; focused final adapters remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sanitised_adapters/sensaware_top336_gamma_0.50,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sanitised_adapters/sensaware_top336_gamma_0.50,Non-final adapter variant preserved in archive; focused final adapters remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sanitised_adapters/top1_gamma_0.0,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sanitised_adapters/top1_gamma_0.0,Non-final adapter variant preserved in archive; focused final adapters remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sanitised_adapters/top1_gamma_0.25,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sanitised_adapters/top1_gamma_0.25,Non-final adapter variant preserved in archive; focused final adapters remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sanitised_adapters/top1_gamma_0.50,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sanitised_adapters/top1_gamma_0.50,Non-final adapter variant preserved in archive; focused final adapters remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sanitised_adapters/top3_gamma_0.0,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sanitised_adapters/top3_gamma_0.0,Non-final adapter variant preserved in archive; focused final adapters remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
outputs/sanitised_adapters/top3_gamma_0.25,archive/final_minimal_cleanup_20260606T142716Z/intermediate_outputs/outputs/sanitised_adapters/top3_gamma_0.25,Non-final adapter variant preserved in archive; focused final adapters remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
data/eval_prompts/clean_utility_small.jsonl,archive/final_minimal_cleanup_20260606T142716Z/intermediate_data/data/eval_prompts/clean_utility_small.jsonl,Small/intermediate prompt file not needed in final minimal structure.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
data/eval_prompts/official_badnets_jailbreak_small.jsonl,archive/final_minimal_cleanup_20260606T142716Z/intermediate_data/data/eval_prompts/official_badnets_jailbreak_small.jsonl,Small/intermediate prompt file not needed in final minimal structure.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
reports/figures/asr_utility_tradeoff_scatter.png,archive/final_minimal_cleanup_20260606T142716Z/intermediate_reports/reports/figures/asr_utility_tradeoff_scatter.png,Exploratory or superseded figure; final report-ready figures remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
reports/figures/clean_utility_bar_by_method.png,archive/final_minimal_cleanup_20260606T142716Z/intermediate_reports/reports/figures/clean_utility_bar_by_method.png,Exploratory or superseded figure; final report-ready figures remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
reports/figures/clean_vs_backdoor_entropy_by_layer.png,archive/final_minimal_cleanup_20260606T142716Z/intermediate_reports/reports/figures/clean_vs_backdoor_entropy_by_layer.png,Exploratory or superseded figure; final report-ready figures remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
reports/figures/clean_vs_backdoor_singular_curve_mean.png,archive/final_minimal_cleanup_20260606T142716Z/intermediate_reports/reports/figures/clean_vs_backdoor_singular_curve_mean.png,Exploratory or superseded figure; final report-ready figures remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
reports/figures/clean_vs_backdoor_top1_by_layer.png,archive/final_minimal_cleanup_20260606T142716Z/intermediate_reports/reports/figures/clean_vs_backdoor_top1_by_layer.png,Exploratory or superseded figure; final report-ready figures remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
reports/figures/clean_vs_backdoor_top3_by_layer.png,archive/final_minimal_cleanup_20260606T142716Z/intermediate_reports/reports/figures/clean_vs_backdoor_top3_by_layer.png,Exploratory or superseded figure; final report-ready figures remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
reports/figures/report_ready/real_asr_clean_utility_tradeoff.png,archive/final_minimal_cleanup_20260606T142716Z/intermediate_reports/reports/figures/report_ready/real_asr_clean_utility_tradeoff.png,Exploratory or superseded figure; final report-ready figures remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
reports/figures/singular_value_spectra_by_module.png,archive/final_minimal_cleanup_20260606T142716Z/intermediate_reports/reports/figures/singular_value_spectra_by_module.png,Exploratory or superseded figure; final report-ready figures remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
reports/figures/trigger_rate_bar_by_method.png,archive/final_minimal_cleanup_20260606T142716Z/intermediate_reports/reports/figures/trigger_rate_bar_by_method.png,Exploratory or superseded figure; final report-ready figures remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
reports/figures/trigger_reduction_vs_clean_delta.png,archive/final_minimal_cleanup_20260606T142716Z/intermediate_reports/reports/figures/trigger_reduction_vs_clean_delta.png,Exploratory or superseded figure; final report-ready figures remain visible.,MOVE_TO_ARCHIVE_INTERMEDIATE_OUTPUTS,false,true
logs/adapter_inspection_20260517T143951Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/adapter_inspection_20260517T143951Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/backdoorllm_official_asset_inspection_20260519T210331Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/backdoorllm_official_asset_inspection_20260519T210331Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/backdoorllm_official_asset_inspection_20260519T210839Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/backdoorllm_official_asset_inspection_20260519T210839Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/backdoorllm_official_asset_inspection_20260520T122700Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/backdoorllm_official_asset_inspection_20260520T122700Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/backdoorllm_trigger_source_search_20260519T204914Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/backdoorllm_trigger_source_search_20260519T204914Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/backdoorllm_trigger_source_search_20260519T205255Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/backdoorllm_trigger_source_search_20260519T205255Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/base_control_preflight_check_20260523T164258Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/base_control_preflight_check_20260523T164258Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/base_model_control_eval_20260523T170204Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/base_model_control_eval_20260523T170204Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/base_model_control_eval_children_20260523T170204Z,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/base_model_control_eval_children_20260523T170204Z,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/bounded_eval_children_20260519T203137Z,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/bounded_eval_children_20260519T203137Z,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/bounded_eval_from_prompt_files_20260519T203137Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/bounded_eval_from_prompt_files_20260519T203137Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/clean_adapter_candidate_inspection_20260517T154855Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/clean_adapter_candidate_inspection_20260517T154855Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/clean_behaviour_similarity_analysis_20260523T182958Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/clean_behaviour_similarity_analysis_20260523T182958Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/clean_reference_search_20260517T151217Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/clean_reference_search_20260517T151217Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/clean_sensitivity_probe_20260520T162149Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/clean_sensitivity_probe_20260520T162149Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/clean_sensitivity_probe_20260520T164955Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/clean_sensitivity_probe_20260520T164955Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/clean_sensitivity_probe_expanded_20260521T140843Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/clean_sensitivity_probe_expanded_20260521T140843Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/clean_utility_and_tradeoff_eval_20260520T152445Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/clean_utility_and_tradeoff_eval_20260520T152445Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/clean_utility_eval_children_20260520T152445Z,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/clean_utility_eval_children_20260520T152445Z,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/clean_utility_perplexity_children_20260524T150011Z,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/clean_utility_perplexity_children_20260524T150011Z,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/clean_utility_perplexity_children_20260524T151304Z,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/clean_utility_perplexity_children_20260524T151304Z,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/clean_utility_perplexity_eval_20260524T150011Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/clean_utility_perplexity_eval_20260524T150011Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/clean_utility_perplexity_eval_20260524T151304Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/clean_utility_perplexity_eval_20260524T151304Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/clean_vs_backdoor_spectral_comparison_20260517T160214Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/clean_vs_backdoor_spectral_comparison_20260517T160214Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/env_check_20260517T131640Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/env_check_20260517T131640Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/env_check_20260517T132409Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/env_check_20260517T132409Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/env_check_verbose_20260517T135810Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/env_check_verbose_20260517T135810Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/env_check_verbose_20260517T141803Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/env_check_verbose_20260517T141803Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/env_check_verbose_20260517T142024Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/env_check_verbose_20260517T142024Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/env_check_verbose_20260517T142304Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/env_check_verbose_20260517T142304Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/eval_case_diagnostics_20260523T111940Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/eval_case_diagnostics_20260523T111940Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/expanded_sensaware_adapter_smoke_check_20260521T142658Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/expanded_sensaware_adapter_smoke_check_20260521T142658Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/expanded_sensaware_official_bounded_eval_20260521T142706Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/expanded_sensaware_official_bounded_eval_20260521T142706Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/expanded_sensaware_official_bounded_eval_children_20260521T142706Z,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/expanded_sensaware_official_bounded_eval_children_20260521T142706Z,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/final_submission_consistency_check_20260523T150806Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/final_submission_consistency_check_20260523T150806Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/final_submission_consistency_check_20260523T150930Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/final_submission_consistency_check_20260523T150930Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/final_submission_consistency_check_20260523T151233Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/final_submission_consistency_check_20260523T151233Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/final_submission_consistency_check_20260523T153016Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/final_submission_consistency_check_20260523T153016Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/final_submission_consistency_check_20260523T153200Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/final_submission_consistency_check_20260523T153200Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/final_submission_consistency_check_20260530T094435Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/final_submission_consistency_check_20260530T094435Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/final_submission_runner_quick_20260523T153016Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/final_submission_runner_quick_20260523T153016Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/final_submission_runner_quick_20260523T153200Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/final_submission_runner_quick_20260523T153200Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/flagalpha_clean_adapter_inspection_20260517T152925Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/flagalpha_clean_adapter_inspection_20260517T152925Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/gpu_memory_diagnosis_20260517T192845Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/gpu_memory_diagnosis_20260517T192845Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/gpu_memory_diagnosis_20260519T165210Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/gpu_memory_diagnosis_20260519T165210Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/hf_cache_adapter_check_20260517T141439Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/hf_cache_adapter_check_20260517T141439Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/hf_cache_adapter_check_20260517T141541Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/hf_cache_adapter_check_20260517T141541Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/hf_cache_adapter_check_20260517T142343Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/hf_cache_adapter_check_20260517T142343Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/hf_cache_adapter_check_20260519T193141Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/hf_cache_adapter_check_20260519T193141Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/official_asr_clean_utility_discovery_20260524T113047Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/official_asr_clean_utility_discovery_20260524T113047Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/official_asr_clean_utility_discovery_20260524T113332Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/official_asr_clean_utility_discovery_20260524T113332Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/official_asr_clean_utility_discovery_20260524T121057Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/official_asr_clean_utility_discovery_20260524T121057Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/official_asr_clean_utility_discovery_20260524T121318Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/official_asr_clean_utility_discovery_20260524T121318Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/official_asr_scorer_audit_20260524T122607Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/official_asr_scorer_audit_20260524T122607Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/official_asr_scorer_audit_20260524T123020Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/official_asr_scorer_audit_20260524T123020Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
logs/official_badnets_asr_pilot_20260520T132046Z.json,archive/final_minimal_cleanup_20260606T142716Z/logs/logs/official_badnets_asr_pilot_20260520T132046Z.json,"Intermediate, old, child-process, smoke, pilot, or diagnostic log; latest final logs remain in logs/final_logs.",MOVE_TO_ARCHIVE_LOGS,false,true
